Restaurant ID,Country Code,City,"Restaurant Name,Address",Locality,Locality Verbose,Longitude,Latitude,Cuisines,Restaurant_Name,Address,Locality_1,3,4,5,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating text,Votes,Country,Continent
18441523,1,New Delhi,"Biryani Blues,Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2464874,28.5668537,"Biryani, Hyderabadi",Biryani Blues,Lajpat Nagar 2, New Delhi,,,,1000,Indian Rupees(Rs.),Yes,Yes,3,3.1,Average,8,India,Asia
18400728,1,New Delhi,"Burger King,J-2, 25AB, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2430012,28.5693419,"Burger, Fast Food",Burger King,J-2, 25AB, Lajpat Nagar 2, New Delhi,,500,Indian Rupees(Rs.),No,Yes,2,3.4,Average,45,India,Asia
310345,1,New Delhi,"Domino's Pizza,D/34, Plot 11, Ground Floor, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.241099,28.5701061,"Pizza, Fast Food",Domino's Pizza,D/34, Plot 11, Ground Floor, Lajpat Nagar 2, New Delhi,700,Indian Rupees(Rs.),No,No,2,2.5,Average,47,India,Asia
9596,1,New Delhi,"Gopal (Sindhi) Restaurant,1 & 2, Lal Sai Market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.246667,28.5659744,"North Indian, Mughlai",Gopal (Sindhi) Restaurant,1 & 2, Lal Sai Market, Lajpat Nagar 2, New Delhi,,650,Indian Rupees(Rs.),No,Yes,2,3.4,Average,59,India,Asia
302577,1,New Delhi,"Kabul Delhi,I-83, Central Market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2445117,28.5702514,Afghani,Kabul Delhi,I-83, Central Market, Lajpat Nagar 2, New Delhi,,550,Indian Rupees(Rs.),No,Yes,2,2.9,Average,39,India,Asia
18334458,1,New Delhi,"Khan Chacha,D35, Ground Floor, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.241099,28.5701061,"Mughlai, North Indian",Khan Chacha,D35, Ground Floor, Lajpat Nagar 2, New Delhi,,650,Indian Rupees(Rs.),No,Yes,2,2.9,Average,31,India,Asia
4847,1,New Delhi,"Pizza Hut Delivery,K-95, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2466986,28.5674166,"Italian, Pizza, Fast Food",Pizza Hut Delivery,K-95, Lajpat Nagar 2, New Delhi,,,800,Indian Rupees(Rs.),No,Yes,2,2.8,Average,54,India,Asia
2601,1,New Delhi,"Punjabi Jaika,C-57, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2380758,28.5716356,"North Indian, Street Food",Punjabi Jaika,C-57, Lajpat Nagar 2, New Delhi,,,250,Indian Rupees(Rs.),No,No,1,3.3,Average,40,India,Asia
3490,1,New Delhi,"Rozy Restaurant,J-23 A, Central Market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2428952,28.5694702,"North Indian, South Indian, Chinese",Rozy Restaurant,J-23 A, Central Market, Lajpat Nagar 2, New Delhi,,500,Indian Rupees(Rs.),No,No,2,2.6,Average,50,India,Asia
18349930,1,New Delhi,"Taj Cafe,3rd Floor, I-2, Central market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.243883,28.5693849,"North Indian, Chinese",Taj Cafe,3rd Floor, I-2, Central market, Lajpat Nagar 2, New Delhi,600,Indian Rupees(Rs.),No,No,2,3.1,Average,18,India,Asia
7735,1,New Delhi,"Tewari Sweets,O-3/20, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2462179,28.5666488,"Mithai, North Indian, South Indian, Chinese, Street Food",Tewari Sweets,O-3/20, Lajpat Nagar 2, New Delhi,,,500,Indian Rupees(Rs.),No,No,2,3.1,Average,33,India,Asia
301239,1,New Delhi,"The Burger Hut & Cake Shop,C-160, Near Roxy Drycleaner, Central Market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.24065,28.571408,"Burger, Fast Food, Chinese, Bakery",The Burger Hut & Cake Shop,C-160, Near Roxy Drycleaner, Central Market, Lajpat Nagar 2, New Delhi,300,Indian Rupees(Rs.),No,Yes,1,3,Average,41,India,Asia
7861,1,New Delhi,"Angel's Basket,C-152, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2403585,28.5714391,Bakery,Angel's Basket,C-152, Lajpat Nagar 2, New Delhi,,,200,Indian Rupees(Rs.),No,No,1,3.5,Good,70,India,Asia
491,1,New Delhi,"Bikanervala,A-80, Central Market, Near Axis Bank, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2390334,28.5710749,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",Bikanervala,A-80, Central Market, Near Axis Bank, Lajpat Nagar 2, New Delhi,550,Indian Rupees(Rs.),No,Yes,2,3.7,Good,269,India,Asia
553,1,New Delhi,"Haldiram's,45, Ring Road, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2384048,28.5650991,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",Haldiram's,45, Ring Road, Lajpat Nagar 2, New Delhi,,600,Indian Rupees(Rs.),No,No,2,3.8,Good,472,India,Asia
18426285,1,New Delhi,"Moon of Taj,I-29A, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2430159,28.5702313,Desserts,Moon of Taj,I-29A, Lajpat Nagar 2, New Delhi,,,500,Indian Rupees(Rs.),No,Yes,2,3.8,Good,21,India,Asia
18345810,1,New Delhi,"Tongue Thai'd,C-12, Ground Floor, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2393235,28.5710548,"Asian, Thai",Tongue Thai'd,C-12, Ground Floor, Lajpat Nagar 2, New Delhi,,1000,Indian Rupees(Rs.),No,Yes,3,3.7,Good,57,India,Asia
7906,1,New Delhi,"Udupi Sai Sarover,A-91B, Central Market, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2398417,28.5703451,"North Indian, South Indian, Chinese",Udupi Sai Sarover,A-91B, Central Market, Lajpat Nagar 2, New Delhi,,550,Indian Rupees(Rs.),No,No,2,3.8,Good,63,India,Asia
311593,1,New Delhi,"Wagh Bakri Tea Lounge,C-15, Ground Floor, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2392131,28.5711817,Cafe,Wagh Bakri Tea Lounge,C-15, Ground Floor, Lajpat Nagar 2, New Delhi,,550,Indian Rupees(Rs.),No,No,2,3.5,Good,54,India,Asia
18466740,1,New Delhi,"K2 Multi Cuisine Restaurant,A-44, 1st Floor, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2373271,28.5717193,"North Indian, Mughlai, Nepalese, Tibetan, Korean",K2 Multi Cuisine Restaurant,A-44, 1st Floor, Lajpat Nagar 2, New Delhi,,1000,Indian Rupees(Rs.),Yes,No,3,0,Not rated,2,India,Asia
1533,1,New Delhi,"Tibet Kitchen,G-15, Old Double Storey, Lajpat Nagar 4, New Delhi",Lajpat Nagar 4,"Lajpat Nagar 4, New Delhi",77.2452301,28.5638657,"Tibetan, Chinese",Tibet Kitchen,G-15, Old Double Storey, Lajpat Nagar 4, New Delhi,,500,Indian Rupees(Rs.),No,No,2,3.5,Good,515,India,Asia
9529,1,New Delhi,"Baba Nagpal Corner,7/25, Old Double Storey, Gupta Market, Lajpat Nagar 4, New Delhi",Lajpat Nagar 4,"Lajpat Nagar 4, New Delhi",77.24065,28.5637888,"North Indian, Street Food",Baba Nagpal Corner,7/25, Old Double Storey, Gupta Market, Lajpat Nagar 4, New Delhi,150,Indian Rupees(Rs.),No,No,1,4.1,Very Good,577,India,Asia
311466,1,New Delhi,"Burger Street,C 7/191, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.158043,28.6920346,Fast Food,Burger Street,C 7/191, Keshav Puram, Lawrence Road, New Delhi,,300,Indian Rupees(Rs.),No,No,1,3.4,Average,32,India,Asia
5358,1,New Delhi,"Dilli Zaika,B-4/96 A, Keshavpuram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1598506,28.6897195,"Fast Food, South Indian, Chinese",Dilli Zaika,B-4/96 A, Keshavpuram, Lawrence Road, New Delhi,,300,Indian Rupees(Rs.),No,No,1,3.2,Average,23,India,Asia
301532,1,New Delhi,"Mughal Chic Inn,Near Petrol Pump, Hatoda Ram Park, Main, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1580879,28.6862629,"Mughlai, North Indian",Mughal Chic Inn,Near Petrol Pump, Hatoda Ram Park, Main, Lawrence Road, New Delhi,600,Indian Rupees(Rs.),No,No,2,3.3,Average,23,India,Asia
18336529,1,New Delhi,"Nutrition Theka,Shop A-4, Block B-4, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1597056,28.6889256,Cafe,Nutrition Theka,Shop A-4, Block B-4, Keshav Puram, Lawrence Road, New Delhi,500,Indian Rupees(Rs.),No,No,2,3.3,Average,12,India,Asia
301530,1,New Delhi,"Punjabi Chaap Corner,B-4/317 A, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1613602,28.689127,"North Indian, Fast Food",Punjabi Chaap Corner,B-4/317 A, Keshav Puram, Lawrence Road, New Delhi,,550,Indian Rupees(Rs.),No,No,2,3.1,Average,20,India,Asia
18317975,1,New Delhi,"Samosa Street,2149, Old Bus Stand, Tri Nagar, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1576386,28.6916824,"Fast Food, Street Food",Samosa Street,2149, Old Bus Stand, Tri Nagar, Lawrence Road, New Delhi,200,Indian Rupees(Rs.),No,No,1,3.3,Average,7,India,Asia
18469935,1,New Delhi,"Shanu's Chicken Planet,1, Block C8, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.16032244,28.69054589,"North Indian, Mughlai, Chinese, Italian",Shanu's Chicken Planet,1, Block C8, DDA Market, Keshav Puram, Lawrence Road,450,Indian Rupees(Rs.),No,No,1,3.2,Average,11,India,Asia
300874,1,New Delhi,"Shanu's Food Shop,3, Block C8, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1602156,28.6906395,"North Indian, Chinese, Fast Food",Shanu's Food Shop,3, Block C8, DDA Market, Keshav Puram, Lawrence Road,450,Indian Rupees(Rs.),No,Yes,1,2.8,Average,13,India,Asia
18357561,1,New Delhi,"Bigbee,Shop A5, B4, DDA Market, Keshavpuram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.158043,28.6916764,Bakery,Bigbee,Shop A5, B4, DDA Market, Keshavpuram, Lawrence Road,100,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18445793,1,New Delhi,"Delhi 6 Cafe,C-7/85, Near Mother Dairy, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1577799,28.690152,"Chinese, South Indian",Delhi 6 Cafe,C-7/85, Near Mother Dairy, Keshav Puram, Lawrence Road, New Delhi,300,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18458348,1,New Delhi,"Lala Ji Sweets,Shop 2829/208, Old Bus Stand, Tri Nagar, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",0,0,"Mithai, Street Food",Lala Ji Sweets,Shop 2829/208, Old Bus Stand, Tri Nagar, Lawrence Road, New Delhi,300,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18449646,1,New Delhi,"MK's Chinese Food,Shop 19, A-1 Block, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1555845,28.6834348,"Chinese, Fast Food",MK's Chinese Food,Shop 19, A-1 Block, DDA Market, Keshav Puram, Lawrence Road,250,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
18445784,1,New Delhi,"Nirvana The Divine Kitchen,B-4, 1st Floor, DDA Market, Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1595266,28.6889287,"North Indian, Chinese",Nirvana The Divine Kitchen,B-4, 1st Floor, DDA Market, Keshav Puram, Lawrence Road,700,Indian Rupees(Rs.),No,No,2,0,Not rated,0,India,Asia
18378861,1,New Delhi,"Preechen,Keshav Puram, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1576386,28.6918615,"North Indian, Fast Food",Preechen,Keshav Puram, Lawrence Road, New Delhi,,,400,Indian Rupees(Rs.),No,No,1,0,Not rated,0,India,Asia
301677,1,New Delhi,"Rahul Eggs,B-4/300 A, Main Road, Near Keshavpuram Metro Station, Near, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.1627161,28.68711,"Fast Food, South Indian",Rahul Eggs,B-4/300 A, Main Road, Near Keshavpuram Metro Station, Near, Lawrence Road,400,Indian Rupees(Rs.),No,No,1,4.2,Very Good,762,India,Asia
8537,1,New Delhi,"7 Stick,D-32, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2791263,28.631572,"Pizza, Fast Food",7 Stick,D-32, Laxmi Nagar, New Delhi,,,250,Indian Rupees(Rs.),No,No,1,2.8,Average,8,India,Asia
18268367,1,New Delhi,"Aashirwad Restaurant,B-125, Mangal Bazar Road, Guru Nanak Pura, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2846422,28.6367385,"North Indian, Chinese",Aashirwad Restaurant,B-125, Mangal Bazar Road, Guru Nanak Pura, Laxmi Nagar, New Delhi,400,Indian Rupees(Rs.),No,Yes,1,2.6,Average,5,India,Asia
18244534,1,New Delhi,"Amar Bakery,72-B, Vikas Marg, Opposite Metro Pillar 50, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2828507,28.6340688,"Fast Food, Mithai, Bakery",Amar Bakery,72-B, Vikas Marg, Opposite Metro Pillar 50, Laxmi Nagar, New Delhi,250,Indian Rupees(Rs.),No,No,1,3.3,Average,13,India,Asia
8517,1,New Delhi,"Apni Rasoi,A2, Ganesh Nagar, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2776898,28.6307187,North Indian,Apni Rasoi,A2, Ganesh Nagar, Laxmi Nagar, New Delhi,,400,Indian Rupees(Rs.),No,No,1,3.1,Average,24,India,Asia
310653,1,New Delhi,"Baked Buns,6/276, Lalita Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2731602,28.6301736,Fast Food,Baked Buns,6/276, Lalita Park, Laxmi Nagar, New Delhi,,500,Indian Rupees(Rs.),No,Yes,2,3.1,Average,18,India,Asia
312479,1,New Delhi,"Banspi,L-25, Vijay Chowk, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2787671,28.634047,Chinese,Banspi,L-25, Vijay Chowk, Laxmi Nagar, New Delhi,,350,Indian Rupees(Rs.),No,No,1,2.9,Average,13,India,Asia
18222593,1,New Delhi,"Benchmark,D-323, Street 11-12, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2761595,28.6305918,"Chinese, Continental, Mexican",Benchmark,D-323, Street 11-12, Laxmi Nagar, New Delhi,,500,Indian Rupees(Rs.),No,No,2,2.8,Average,14,India,Asia
2012,1,New Delhi,"Bobby Tikki Wala,D-100, Vikas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2784272,28.631536,Street Food,Bobby Tikki Wala,D-100, Vikas Marg, Laxmi Nagar, New Delhi,,250,Indian Rupees(Rs.),No,No,1,3,Average,74,India,Asia
6265,1,New Delhi,"Cafe Coffee Day,G 4, Sikka Galaxy, ISC, Shrestha Vihar, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2855554,28.6363729,Cafe,Cafe Coffee Day,G 4, Sikka Galaxy, ISC, Shrestha Vihar, Laxmi Nagar,450,Indian Rupees(Rs.),No,No,1,2.7,Average,18,India,Asia
9829,1,New Delhi,"Cafe Coffee Day,A 47, Ground Floor, Gurunanak Road, Opposite V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2866228,28.6366215,Cafe,Cafe Coffee Day,A 47, Ground Floor, Gurunanak Road, Opposite V3S Mall, Laxmi Nagar,450,Indian Rupees(Rs.),No,No,1,2.8,Average,14,India,Asia
311949,1,New Delhi,"Canteeno,D-61, Gali 3, Opposite Pillar 31, VIkas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.278285,28.6315528,"North Indian, Chinese",Canteeno,D-61, Gali 3, Opposite Pillar 31, VIkas Marg, Laxmi Nagar,200,Indian Rupees(Rs.),No,No,1,3,Average,7,India,Asia
18421027,1,New Delhi,"Chai Mantra,Opposite Laxmi Vaishno Dhaba, Jawahar Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2813009,28.6342002,"Fast Food, Beverages",Chai Mantra,Opposite Laxmi Vaishno Dhaba, Jawahar Park, Laxmi Nagar, New Delhi,,200,Indian Rupees(Rs.),No,No,1,3.2,Average,15,India,Asia
304957,1,New Delhi,"Chandni Chowk ke Mashhoor Makkhan Wale Paranthe,8, CR Road, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2791263,28.6333642,North Indian,Chandni Chowk ke Mashhoor Makkhan Wale Paranthe,8, CR Road, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi,200,Indian Rupees(Rs.),No,No,1,2.8,Average,9,India,Asia
305948,1,New Delhi,"Chandni Chowk Parantha Corner,10, Latika Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2773248,28.6312335,North Indian,Chandni Chowk Parantha Corner,10, Latika Park, Laxmi Nagar, New Delhi,,100,Indian Rupees(Rs.),No,No,1,3.1,Average,8,India,Asia
306113,1,New Delhi,"Chauhan Laxmi Sweets,D Block Market, Lalita Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2754966,28.6306728,Mithai,Chauhan Laxmi Sweets,D Block Market, Lalita Park, Laxmi Nagar, New Delhi,,150,Indian Rupees(Rs.),No,No,1,3,Average,11,India,Asia
305987,1,New Delhi,"Chawla's The Cake Room,6, Krishan Kunj, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2794854,28.6398502,"Bakery, Fast Food, Beverages",Chawla's The Cake Room,6, Krishan Kunj, Laxmi Nagar, New Delhi,,250,Indian Rupees(Rs.),No,Yes,1,3.4,Average,17,India,Asia
4935,1,New Delhi,"China Town,F-169/A, Main Market, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2791124,28.6376483,Chinese,China Town,F-169/A, Main Market, Laxmi Nagar, New Delhi,,250,Indian Rupees(Rs.),No,No,1,2.9,Average,11,India,Asia
313265,1,New Delhi,"Domino's Pizza,1st Floor, D-32, Plot 7-9/A, Near Sai Mandir, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2787671,28.6318963,"Pizza, Fast Food",Domino's Pizza,1st Floor, D-32, Plot 7-9/A, Near Sai Mandir, Laxmi Nagar,700,Indian Rupees(Rs.),No,No,2,2.6,Average,46,India,Asia
18414470,1,New Delhi,"Faasos,A-160, Near Laxmi Nagar Metro Pillar  41 & 42, Vikas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2817105,28.6341612,"North Indian, Fast Food",Faasos,A-160, Near Laxmi Nagar Metro Pillar  41 & 42, Vikas Marg, Laxmi Nagar, New Delhi,600,Indian Rupees(Rs.),No,Yes,2,2.6,Average,10,India,Asia
18377903,1,New Delhi,"Fast Trax,Opposite V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2842251,28.6386148,Fast Food,Fast Trax,Opposite V3S Mall, Laxmi Nagar, New Delhi,,,250,Indian Rupees(Rs.),No,Yes,1,3.2,Average,4,India,Asia
300729,1,New Delhi,"Finger Licious,A-72, Near Laxmi Nagar Metro Station, Guru Nanak Pura, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2850649,28.6356053,"Bakery, Fast Food",Finger Licious,A-72, Near Laxmi Nagar Metro Station, Guru Nanak Pura, Laxmi Nagar, New Delhi,200,Indian Rupees(Rs.),No,Yes,1,3.4,Average,188,India,Asia
9850,1,New Delhi,"Gulshan Pastry Shop,A 73, Silver Complex, Shakarpur, Madhuban Chowk, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2853555,28.6358385,Bakery,Gulshan Pastry Shop,A 73, Silver Complex, Shakarpur, Madhuban Chowk, Laxmi Nagar,200,Indian Rupees(Rs.),No,No,1,3,Average,9,India,Asia
4939,1,New Delhi,"Handa's,292, Near Radhu Palace Cinema, West Guru Angad Nagar, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2830396,28.6405769,"North Indian, Chinese",Handa's,292, Near Radhu Palace Cinema, West Guru Angad Nagar, Laxmi Nagar, New Delhi,500,Indian Rupees(Rs.),No,Yes,2,2.6,Average,8,India,Asia
18416369,1,New Delhi,"Homely Delight,J 3/126, Kishankunj, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2827592,28.6391685,"Mughlai, Biryani",Homely Delight,J 3/126, Kishankunj, Laxmi Nagar, New Delhi,,400,Indian Rupees(Rs.),No,No,1,3.1,Average,7,India,Asia
311194,1,New Delhi,"Jahangeer Foods,B-44, Guru Nanak Pura, Near V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2846595,28.637565,"North Indian, Mughlai",Jahangeer Foods,B-44, Guru Nanak Pura, Near V3S Mall, Laxmi Nagar, New Delhi,500,Indian Rupees(Rs.),No,Yes,2,2.7,Average,64,India,Asia
1205,1,New Delhi,"Kaleva,17, Shanker Vihar, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2889229,28.6378972,"North Indian, Mithai",Kaleva,17, Shanker Vihar, Laxmi Nagar, New Delhi,,400,Indian Rupees(Rs.),No,No,1,3.3,Average,61,India,Asia
305949,1,New Delhi,"Laxmi Vaishno Dhaba,E - 24, Jawahar Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2832549,28.6346399,North Indian,Laxmi Vaishno Dhaba,E - 24, Jawahar Park, Laxmi Nagar, New Delhi,,300,Indian Rupees(Rs.),No,No,1,3,Average,13,India,Asia
18400760,1,New Delhi,"Little Pleasure Restaurant & Cafe,D 223, Shop 58, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2776898,28.6307187,"North Indian, Chinese",Little Pleasure Restaurant & Cafe,D 223, Shop 58, Laxmi Nagar, New Delhi,,600,Indian Rupees(Rs.),No,No,2,2.9,Average,7,India,Asia
18372696,1,New Delhi,"Mauryan Multi Cuisine Restaurant,A-6, Priya Darshani Vihar, Near Makkar Hospital, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2825534,28.6413024,"North Indian, Chinese",Mauryan Multi Cuisine Restaurant,A-6, Priya Darshani Vihar, Near Makkar Hospital, Laxmi Nagar, New Delhi,900,Indian Rupees(Rs.),No,Yes,2,3.4,Average,31,India,Asia
9849,1,New Delhi,"Mehta Food Junction,434/113, Veer Savarkar Block, Shakarpur, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2846148,28.635231,"North Indian, South Indian",Mehta Food Junction,434/113, Veer Savarkar Block, Shakarpur, Laxmi Nagar, New Delhi,300,Indian Rupees(Rs.),No,Yes,1,3,Average,8,India,Asia
305298,1,New Delhi,"Om Bikaner Wale,A-64, Vikas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2841775,28.6352991,"Mithai, Street Food",Om Bikaner Wale,A-64, Vikas Marg, Laxmi Nagar, New Delhi,,200,Indian Rupees(Rs.),No,No,1,2.8,Average,8,India,Asia
18451584,1,New Delhi,"Ovenstory Pizza,Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.281315,28.632793,"Pizza, Fast Food",Ovenstory Pizza,Laxmi Nagar, New Delhi,,,,500,Indian Rupees(Rs.),No,Yes,2,2.9,Average,17,India,Asia
18291212,1,New Delhi,"Prasadam,G-57, Vikas Marg, Near Walia Nursing Home, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2807048,28.6328809,"South Indian, Fast Food",Prasadam,G-57, Vikas Marg, Near Walia Nursing Home, Laxmi Nagar, New Delhi,400,Indian Rupees(Rs.),No,No,1,2.8,Average,34,India,Asia
6072,1,New Delhi,"Priyanshi Fast Food,H 43, Laxmi Nagar, New Delhi Lado Sarai",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2798618,28.6321211,South Indian,Priyanshi Fast Food,H 43, Laxmi Nagar, New Delhi Lado Sarai,,,300,Indian Rupees(Rs.),No,No,1,3.3,Average,29,India,Asia
308253,1,New Delhi,"Punjabi Tadka,Shop 4, Gali 2, West Guru Angad Nagar, Main Market, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2791913,28.639466,North Indian,Punjabi Tadka,Shop 4, Gali 2, West Guru Angad Nagar, Main Market, Laxmi Nagar,350,Indian Rupees(Rs.),No,No,1,3.1,Average,21,India,Asia
18354257,1,New Delhi,"Pyaali,1st Floor, 72 A, Opposite Metro Pillar Number 50, Vikas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.28276461,28.63415519,"Fast Food, Tea",Pyaali,1st Floor, 72 A, Opposite Metro Pillar Number 50, Vikas Marg, Laxmi Nagar,200,Indian Rupees(Rs.),No,Yes,1,2.8,Average,7,India,Asia
6095,1,New Delhi,"Ruby Dhaba,G 576, Khureji Khas, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2794854,28.645585,North Indian,Ruby Dhaba,G 576, Khureji Khas, Laxmi Nagar, New Delhi,,500,Indian Rupees(Rs.),No,No,2,2.7,Average,25,India,Asia
