CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,MonthsInService,UniqueSubs,ActiveSubs,HasCreditCard,RetentionCalls,RetentionOffersAccepted,IncomeGroup,AdjustmentsToCreditRating,CreditRating,PrizmCode,Occupation
3209722,,87.94,185,70,0,0,30.3,16,10,12,2,2,Yes,0,0,4,0,2-High,Other,Professional
3209742,,40.16,363,40,0.25,1,25,11.7,0,18,1,1,Yes,0,0,4,0,3-Good,Other,Other
3209778,,87.77,806,85,1.98,8.7,130.4,79.3,18,12,2,1,No,0,0,0,0,3-Good,Rural,Other
3209782,,90.38,684,40,2.48,0,247.9,29.3,0.3,16,1,1,Yes,0,0,4,0,4-Medium,Other,Other
3209790,,82.5,742,70,1.73,0,173.2,58.7,8.3,12,2,1,Yes,0,0,7,0,4-Medium,Other,Other
3209794,,31.73,490,40,0.74,0,172.1,34.3,0.3,14,1,1,Yes,0,0,7,0,3-Good,Suburban,Professional
3209802,,30.69,0,36,0,0,0,0,0,14,1,1,No,0,0,0,0,5-Low,Other,Other
3209838,,19.99,8,30,0,0,1.2,0.7,0,14,1,1,Yes,0,0,1,0,6-VeryLow,Other,Other
3209862,,10,258,10,0,4.3,82.8,33.7,17,18,4,3,Yes,0,0,7,0,1-Highest,Other,Other
3209882,,30.48,88,40,0,0,6.6,11.3,1.3,14,1,1,Yes,0,0,6,0,2-High,Other,Clerical
3209894,,75.67,1306,85,0,0.3,305,34.3,14,12,1,1,No,0,0,0,0,7-Lowest,Suburban,Other
3209914,,44.24,201,30,0,0,19.3,15,2.3,14,1,1,Yes,0,0,6,0,2-High,Other,Other
3209930,,55.13,1498,60,0,1,44.4,4,0,12,1,1,No,0,0,0,0,2-High,Suburban,Other
3209938,,170.67,970,120,5.2,21.7,417,35.3,11,18,5,1,No,0,0,0,0,1-Highest,Other,Other
3209958,,44.55,1118,50,3.46,5.7,347.2,70.3,20.3,18,2,1,Yes,0,0,0,0,2-High,Other,Other
3209966,,113.18,1048,50,2.48,0,238.2,70.7,34.3,14,1,1,Yes,0,0,1,0,2-High,Rural,Other
3209994,,58.83,740,60,5.2,2,162.3,57.3,46.7,16,1,1,No,0,0,0,0,4-Medium,Town,Other
3210002,,28.54,234,31,0,4.3,33.1,16.7,6,18,1,1,Yes,0,0,3,0,5-Low,Other,Professional
3210006,,52.39,376,26,0,1,118.4,16.7,4.3,14,1,1,No,0,0,0,0,3-Good,Other,Other
3210014,,224.11,2672,75,15.1,7.7,412.6,139.7,21,12,1,1,No,0,0,5,0,3-Good,Rural,Other
3210078,,41.77,148,50,0,1.3,59.1,10.7,3.7,18,1,1,No,1,0,6,0,7-Lowest,Other,Other
3210082,,10.74,613,10,0.74,0,110.6,28.7,0.3,14,2,2,Yes,0,0,9,0,2-High,Suburban,Professional
3210102,,30.09,162,30,0,0,2.1,12.3,0,18,5,3,No,0,0,7,0,1-Highest,Other,Other
3210118,,29.99,78,30,0,0,0,1.7,0,18,2,1,Yes,0,0,5,0,3-Good,Other,Other
3210150,,66.17,462,72,0,0.3,94.3,24,15,14,4,2,No,0,0,0,0,1-Highest,Other,Other
3210166,,89.65,1255,62,0.25,20.7,254.2,60.7,10.7,14,1,1,Yes,0,0,5,0,5-Low,Other,Professional
3210170,,131.11,1465,60,2.72,7.7,265.1,45,7.7,16,1,1,Yes,0,0,7,0,5-Low,Other,Other
3210214,,52.37,640,54,0.5,0,278.5,16.3,4.7,16,1,1,Yes,0,0,5,0,5-Low,Other,Other
3210226,,45.33,247,40,0.25,0,16.3,15,3.3,18,1,1,Yes,0,0,9,0,2-High,Suburban,Other
3210258,,114.7,715,113,5.94,2.3,97,54.3,1,12,1,1,No,0,0,0,0,6-VeryLow,Suburban,Other
3210274,,68.35,427,40,3.22,0,54.3,27.3,14.7,12,2,2,No,0,0,0,0,3-Good,Other,Other
3210318,,13.56,490,10,0,0,71.5,14.7,3.7,18,4,2,No,0,0,0,0,1-Highest,Suburban,Other
3210338,,56.65,290,60,0.25,0,66.5,45.3,12.7,18,1,1,Yes,0,0,3,0,5-Low,Other,Other
3210366,,30.39,399,36,0,0.3,151.9,6.3,0.7,16,1,1,No,0,0,0,0,4-Medium,Suburban,Other
3210370,,35.51,260,45,0.25,1.3,31,11.3,0,12,2,1,Yes,0,0,7,0,4-Medium,Other,Other
3210382,,34.99,1240,45,0,2,219.4,71,30,18,1,1,No,0,0,0,0,3-Good,Other,Other
3210410,,29.99,134,30,0,1.3,25.7,12.7,0.7,14,1,1,Yes,0,0,5,0,2-High,Other,Professional
3210414,,106.36,585,65,0,0,205.9,27.7,5.7,12,2,1,Yes,0,0,6,0,2-High,Suburban,Other
3210418,,155.19,1207,70,0.99,1,180.7,26,11.3,16,2,2,Yes,0,0,3,0,2-High,Other,Other
3210438,,277.71,1834,75,5.94,0.3,452.9,94,8.7,14,1,1,No,0,0,0,0,6-VeryLow,Other,Other
3210454,,57.68,1004,69,0.5,12,282.6,212.3,88,12,1,1,Yes,0,0,5,0,5-Low,Other,Other
3210494,,58.73,588,60,2.72,4.7,113.7,32.3,10,14,1,1,No,0,0,0,0,3-Good,Suburban,Other
3210502,,59.19,209,60,0,0,60.6,14.3,0,12,2,2,Yes,0,0,6,0,2-High,Other,Other
3210506,,98.91,788,85,1.73,0,135.3,39.7,0,14,1,1,Yes,0,0,1,0,3-Good,Town,Other
3210510,,75,446,75,0,0,51.1,9.3,0.3,14,2,1,No,0,0,0,0,1-Highest,Town,Other
3210526,,34.43,192,30,0.5,0.3,56.6,12.3,0,12,1,1,Yes,0,0,6,0,2-High,Suburban,Clerical
3210530,,33.6,145,30,0,3,4.1,2.3,0,16,2,2,No,0,0,6,0,5-Low,Other,Other
3210550,,330.12,2287,60,0,6.7,217.8,42,17,14,1,1,No,0,0,0,0,5-Low,Other,Other
3210566,,28.75,163,10,0.74,1,8.7,15.3,1.7,14,2,2,Yes,0,0,5,0,5-Low,Other,Other
3210582,,54.98,320,50,3.71,0,5.8,11,0,14,1,1,Yes,0,0,6,0,5-Low,Town,Other
3210586,,30.26,25,40,0,0,0.3,1.3,0.7,12,1,1,Yes,0,0,6,0,3-Good,Other,Other
3210614,,60.73,35,70,0.25,0,1.2,1.3,0,12,1,1,Yes,1,1,7,0,3-Good,Other,Other
3210638,,31.32,185,35,0,1,24.6,19.3,2.7,12,1,1,No,0,0,0,0,3-Good,Suburban,Other
3210642,,50.03,243,50,0,0,12.2,2.3,0,14,1,1,No,0,0,4,0,2-High,Town,Professional
3210650,,21.39,14,30,0,0,1.3,0,0,14,5,5,Yes,0,0,6,0,2-High,Other,Professional
3210722,,55.02,966,60,0.74,4.7,338.2,33,23.3,16,1,1,No,0,0,0,0,3-Good,Town,Other
3210798,,30.62,98,30,1.24,0,3.7,8,0,12,3,2,Yes,0,0,5,0,2-High,Suburban,Other
3210802,,33.03,230,40,0.25,1,99.2,7,8.3,14,3,3,Yes,0,0,7,0,3-Good,Suburban,Other
3210814,,94.98,836,60,0.74,0,220.6,32.7,9,16,1,1,Yes,0,0,7,0,5-Low,Suburban,Other
3210846,,47.77,361,40,0,0,35.9,11,0.3,16,1,1,Yes,0,0,5,0,3-Good,Suburban,Other
3210850,,59.99,195,66,0,3.7,20.1,17,2.3,12,2,2,Yes,0,0,5,0,3-Good,Town,Other
3210886,,33.76,143,40,0.25,0,21.1,7,1.7,12,2,2,No,0,0,6,0,3-Good,Other,Other
3210894,,31.48,128,40,1.49,0,0.7,0.7,0,16,1,1,Yes,1,0,6,0,2-High,Other,Professional
3210934,,34.89,540,10,4.46,0,151.3,23,3,16,2,2,Yes,0,0,7,0,4-Medium,Suburban,Professional
3210958,,22.31,98,10,0,0,0,8,0,18,3,2,Yes,0,0,6,0,1-Highest,Suburban,Student
3210962,,79.67,1502,85,0,3,69.1,9.7,5.7,12,1,1,No,0,0,1,0,5-Low,Other,Other
3210986,,164.64,1916,95,2.48,0,490.5,54.3,25,14,3,1,Yes,0,0,3,0,4-Medium,Town,Other
3210994,,40.45,301,40,0,0,14.5,5,0.7,16,1,1,Yes,0,0,4,0,2-High,Other,Professional
3211006,,59.74,521,60,0,0,73.9,27.7,1,12,1,1,Yes,0,0,3,0,5-Low,Other,Professional
3211074,,30.24,9,40,0.25,0,0,0,0,14,1,1,Yes,0,0,6,0,2-High,Town,Retired
3211154,,44.07,372,38,0,0,134.5,23.7,9,16,1,1,Yes,0,0,5,0,5-Low,Other,Professional
3211166,,147.13,1189,40,2.72,3.3,210.6,59.3,9,16,1,1,No,0,0,0,0,5-Low,Other,Other
3211178,,114.55,1486,77,1.73,4,393.5,305.7,103,18,1,1,No,0,0,0,0,5-Low,Suburban,Other
3211190,,154.79,1099,60,0.25,0,208.9,36,0,16,1,1,Yes,0,0,4,0,2-High,Suburban,Professional
3211210,,74.84,682,40,0.74,0.7,221.9,32,5.7,16,1,1,No,0,0,5,0,7-Lowest,Other,Other
3211262,,34.99,344,45,0,3.7,41.6,11,1.3,14,2,2,Yes,0,0,6,0,2-High,Rural,Student
3211266,,30.26,66,30,0,0,4,7.7,2.3,12,1,1,No,0,0,0,0,5-Low,Town,Other
3211282,,53.37,362,52,0.5,1,45.7,16.7,2,12,3,1,Yes,0,0,7,0,1-Highest,Suburban,Other
3211286,,33.49,329,40,0.25,9.3,24.6,1,0,16,1,1,Yes,0,0,6,0,2-High,Suburban,Other
3211290,,30.26,24,30,0,0,2.4,2.7,0.3,12,1,1,No,0,0,0,0,6-VeryLow,Other,Other
3211294,,217.63,1549,100,1.98,1,384.8,74.3,7.3,16,4,2,No,0,0,0,0,2-High,Town,Other
3211318,,86.24,734,97,0,0,242.4,57,39.7,12,2,2,Yes,0,0,4,0,3-Good,Other,Crafts
3211394,,59.45,474,50,0.25,0.7,121.9,6.7,6.3,16,1,1,No,0,0,0,0,5-Low,Town,Other
3211410,,56.89,528,44,0,2.7,170.1,14.3,2,14,2,2,No,0,0,0,0,5-Low,Suburban,Other
3211422,,112.77,977,50,6.68,0.3,177.8,18.3,3.3,16,1,1,Yes,0,0,8,0,2-High,Other,Other
3211446,,74.56,1146,81,0.74,15,156.1,15.3,1.3,16,1,1,No,0,0,0,0,5-Low,Other,Other
3211450,,34.69,131,30,0.25,0,6.9,7,0.3,16,2,1,Yes,0,0,3,0,3-Good,Other,Professional
3211470,,78.36,436,45,1.49,4,27.6,14,0,16,1,1,No,1,1,3,0,4-Medium,Suburban,Other
3211490,,30.37,83,30,0,0.3,35.9,5.7,4.3,12,1,1,Yes,0,0,6,0,3-Good,Suburban,Other
3211494,,51.72,636,60,1.73,3.7,151.2,19,4.3,18,1,1,Yes,0,0,1,0,5-Low,Other,Other
3211518,,37.43,262,34,0,3.7,50.6,22.7,0.3,12,1,1,No,0,0,0,0,7-Lowest,Other,Other
3211522,,85.87,1153,85,3.46,0,323.8,48.3,22,12,2,1,No,0,0,0,0,4-Medium,Other,Other
3211530,,34.14,109,40,0,0,16.7,7.3,0.7,14,1,1,No,0,0,0,0,2-High,Suburban,Other
3211558,,30.44,32,40,0,0,3,0.3,0.3,16,1,1,No,0,0,0,0,2-High,Town,Other
3211618,,67.07,574,40,0.74,0,38,28.3,8.7,14,1,1,Yes,0,0,7,0,4-Medium,Other,Crafts
3211658,,57.58,363,40,0.5,3.7,158,9,1,12,1,1,Yes,0,0,4,0,5-Low,Other,Other
3211686,,71.9,588,45,4.7,0,123.4,12,0,18,1,1,No,0,0,0,0,5-Low,Rural,Other
3211750,,33.95,56,30,0,0,0,0,0,14,2,1,No,1,0,6,0,1-Highest,Other,Other
3211754,,109.84,545,45,0,2.3,221.7,37.7,9,16,1,1,No,1,0,0,0,2-High,Town,Other
3211762,,50.28,49,17,0,0,0.9,1,0,12,1,1,Yes,0,0,7,0,3-Good,Town,Professional
3211774,,27.55,91,29,0,0,0.4,2,0,14,1,1,Yes,0,0,3,0,4-Medium,Town,Professional
3211786,,137.06,1154,95,1.24,2.3,369.1,41,53,12,1,1,No,0,0,0,0,5-Low,Other,Other
3211790,,100.44,573,40,1.24,0,124.8,7.3,0.7,12,1,1,No,0,0,0,0,2-High,Suburban,Other
3211834,,38.3,245,32,0.25,54,49.4,0,0,18,2,1,Yes,0,0,1,0,3-Good,Other,Other
3211842,,78.65,1687,57,0.25,3,414,178.7,37.7,18,1,1,Yes,0,0,7,0,2-High,Suburban,Other
3211862,,35.76,130,30,0.25,0,17.5,0.7,0,18,1,1,Yes,0,0,6,0,3-Good,Town,Other
3211866,,32.27,63,32,0,0,8.2,10,2,12,1,1,No,1,0,0,0,2-High,Town,Other
3211870,,10.49,586,10,0.5,0,0,0,0,18,4,2,No,0,0,0,0,3-Good,Other,Other
3211890,,42.57,447,10,1.73,0,24.2,26,0.7,12,2,2,Yes,0,0,9,0,2-High,Other,Professional
3211918,,38.24,278,45,0,0,68,26.7,19,16,1,1,Yes,0,0,4,0,2-High,Suburban,Professional
3211926,,29.99,104,40,0,0,0.8,0,0.7,18,1,1,Yes,0,0,4,0,2-High,Other,Professional
3211962,,36.02,105,45,0,0,0,0,0,12,1,1,Yes,0,0,6,0,4-Medium,Town,Other
3211966,,80.38,261,50,0.25,0,41.5,3.3,0,16,1,1,Yes,0,0,5,0,2-High,Other,Other
3211970,,102.97,727,52,0,1,168.2,18.3,11.3,16,1,1,No,1,1,0,0,4-Medium,Other,Other
3211974,,109.3,528,110,4.7,0.3,85.5,40,0,16,1,1,Yes,0,0,7,0,2-High,Other,Other
3211978,,57.22,558,49,0,7.3,279.3,23.3,12,14,1,1,No,0,0,0,0,4-Medium,Town,Other
3211986,,71.81,196,45,1.24,0.7,22,8.3,6,12,1,1,Yes,0,0,3,0,3-Good,Suburban,Other
3212002,,21.43,78,21,0,5.3,4.4,1.7,0,12,1,1,Yes,0,0,8,0,5-Low,Other,Other
3212050,,56.74,392,50,1.49,0,51.7,33.3,9.7,12,1,1,Yes,0,0,6,0,4-Medium,Other,Other
3212074,,104.77,679,60,0,0,225.5,49,1,14,1,1,Yes,0,0,5,0,6-VeryLow,Other,Professional
3212082,,30.07,156,30,0,0,48.6,6.7,0,16,1,1,Yes,0,0,4,0,2-High,Other,Other
3212122,,30.3,96,40,0,0,4.3,1.3,0,14,1,1,No,0,0,0,0,2-High,Rural,Other
3212142,,132.65,656,50,0.25,1,61.6,14,1,16,1,1,Yes,0,0,5,0,2-High,Other,Other
3212166,,35.55,279,30,0.25,0,58.2,6.7,0,14,1,1,Yes,0,0,7,0,2-High,Other,Other
3212174,,45.07,192,40,1.73,0,41.6,9.3,0,14,2,1,Yes,0,0,6,0,2-High,Other,Other
3212178,,61.02,456,40,1.73,0,142.4,50.3,14.7,14,1,1,No,0,0,0,0,2-High,Other,Other
3212246,,33.71,246,40,0,0,25.8,8.7,0,16,1,1,No,0,0,0,0,3-Good,Rural,Other
3212262,,31.96,256,40,0.5,0,25.4,13.7,0,14,1,1,Yes,0,0,3,0,3-Good,Suburban,Other
3212266,,42.71,373,40,0,0,75.2,11,5,12,1,1,No,0,0,0,0,1-Highest,Other,Other
3212306,,63.62,550,40,0.25,0,328.4,27.3,13.3,14,2,2,Yes,0,0,6,0,4-Medium,Other,Crafts
3212318,,394.81,2828,58,0.74,15,694.5,27.7,6,16,1,1,No,0,0,1,0,5-Low,Other,Other
3212326,,53.47,316,51,0.25,0.7,94.9,19,2,12,2,1,Yes,0,0,5,0,2-High,Suburban,Professional
3212382,,30.25,217,40,0.25,3.7,55.5,8.3,17.3,18,1,1,No,0,0,0,0,4-Medium,Other,Other
3212386,,136.18,541,50,0.25,0,122.4,17.3,12.7,12,2,2,No,0,0,0,0,2-High,Town,Other
3212390,,33.99,167,40,0,2,26.1,5.7,5.7,18,1,1,No,0,0,0,0,2-High,Other,Other
3212426,,98.48,897,95,0.5,0,192,34.7,31,14,2,2,Yes,0,0,5,0,3-Good,Rural,Other
3212442,,11.91,404,10,0,0,21.6,3.3,13,12,4,2,Yes,0,0,5,0,3-Good,Other,Other
3212466,,150.31,1251,160,0.25,0,469,27.3,6,14,1,1,Yes,1,1,6,0,2-High,Suburban,Other
3212470,,35.52,166,40,0,0,14.7,13.3,0,14,1,1,Yes,0,0,7,0,2-High,Rural,Other
3212506,,30.26,24,40,0,0,6,1,0,12,1,1,Yes,0,0,7,0,5-Low,Town,Professional
3212514,,62.01,262,70,0,0,69.6,33,17.7,12,3,3,Yes,0,0,9,0,3-Good,Town,Other
3212518,,53.23,390,39,0,1,40.5,33.3,5,12,4,2,No,0,0,0,0,3-Good,Other,Other
3212562,,45.62,271,40,1.49,0,31.3,8,0,14,2,1,Yes,0,0,9,0,2-High,Suburban,Professional
3212574,,38.21,78,42,0.25,0,11.2,14.7,2,12,3,2,Yes,0,0,5,0,2-High,Other,Other
3212586,,136.22,1493,109,5.69,3,131.3,38,3.3,12,3,2,Yes,0,0,6,0,2-High,Rural,Professional
3212630,,62.97,453,68,0,3,201.8,14.3,3.7,12,3,2,No,0,0,3,0,7-Lowest,Other,Other
3212654,,179.7,2656,150,23.76,1.7,477.1,247.7,44.3,18,1,1,No,0,0,1,0,7-Lowest,Rural,Other
3212674,,63.62,582,60,0.99,0,38.6,27.3,0.3,12,1,1,Yes,0,0,9,0,2-High,Town,Other
3212686,,11.06,46,10,0,0,2.9,2.7,0.3,12,3,3,Yes,0,0,7,0,2-High,Town,Professional
3212702,,87.6,560,50,1.24,0,128.9,42.7,3.7,16,1,1,No,0,0,0,0,3-Good,Other,Other
3212738,,360.33,4220,85,0.25,17.7,541.1,610.3,140.3,14,1,1,No,0,0,0,0,5-Low,Other,Other
3212802,,24.82,173,30,0.25,0.7,51.9,17.3,8.7,12,1,1,Yes,0,0,9,0,3-Good,Suburban,Other
3212806,,30.5,126,30,0,0,0,0,0,12,1,1,No,0,0,0,0,2-High,Other,Other
3212810,,22.2,317,10,0.74,0,95.5,40.7,12.7,12,3,3,Yes,0,0,8,0,3-Good,Suburban,Other
3212814,,10,5,10,0,0,0,0,0,16,1,1,Yes,0,0,4,0,2-High,Other,Clerical
3212822,,77.15,1256,10,0.25,2,477.8,78.3,10.3,14,2,2,Yes,0,0,6,0,2-High,Suburban,Self
3212834,,61.06,1235,60,0.25,0.3,387.6,23.3,40,14,1,1,Yes,0,0,1,0,5-Low,Other,Other
3212846,,32.42,66,22,0.25,0,12.7,3,0,18,1,1,No,0,0,9,0,2-High,Town,Other
3212850,,48.94,801,40,0.25,16,265.2,16.7,11.3,18,1,1,Yes,0,0,1,0,2-High,Other,Other
3212862,,46.5,126,30,0.5,0,33.9,21.7,10.7,18,2,1,Yes,0,0,9,0,2-High,Other,Other
3212918,,49.99,69,70,0,0,6.6,5.3,0,18,2,2,Yes,0,0,6,0,2-High,Suburban,Other
3212962,,53.48,417,40,0.5,0.3,102.6,6,0.3,16,1,1,No,1,0,0,0,4-Medium,Other,Other
3213014,,50.63,68,60,0,0,5.1,10.3,3.3,14,2,2,Yes,0,0,4,0,2-High,Town,Other
3213042,,53.32,354,60,0,0,0.6,4,0,18,1,1,Yes,0,0,1,0,3-Good,Other,Other
3213134,,49.99,764,61,0,9.7,43.7,11.7,0.3,16,3,1,No,0,0,3,0,3-Good,Town,Other
3213146,,76.3,1457,75,1.24,15.7,413.2,136.3,40.7,14,2,2,No,0,0,0,0,2-High,Other,Other
3213170,,116.56,1938,79,0.99,8.7,432.2,61.3,26,16,1,1,No,0,0,0,0,7-Lowest,Other,Other
3213210,,93.38,994,60,0.25,0.3,311.4,23.3,22.7,12,3,2,Yes,0,0,6,0,2-High,Suburban,Professional
3213234,,95,912,60,1.98,4,197.6,46.7,0.7,16,1,1,No,0,0,0,0,5-Low,Suburban,Other
3213246,,98.43,1495,60,0.25,6,362.1,12.7,8.3,12,3,2,No,0,0,0,0,5-Low,Other,Other
3213262,,66.72,358,30,0,9.3,101.7,31,8.7,16,2,1,No,0,0,0,0,7-Lowest,Town,Other
3213274,,35.09,622,49,1.24,0.3,193.6,48,20.7,14,1,1,Yes,0,0,3,0,2-High,Other,Other
3213290,,31.21,184,30,0,0,0,10.7,0,18,2,1,No,0,0,0,0,4-Medium,Suburban,Other
3213318,,46.85,432,40,1.49,0,178.9,30.7,0,18,1,1,No,0,0,4,0,4-Medium,Other,Other
3213330,,63.54,536,50,0.25,0,82.8,4.3,1,12,1,1,Yes,0,0,6,0,3-Good,Town,Other
3213366,,36.35,424,40,0,0,114.9,19,17.3,18,1,1,No,0,0,0,0,3-Good,Other,Other
3213394,,44.28,754,22,0.25,0.7,204.5,93,26.3,18,1,1,No,0,0,0,0,7-Lowest,Other,Other
3213410,,30.48,210,40,0,0,30.8,0.7,0.7,16,1,1,Yes,0,0,3,0,2-High,Other,Other
3213462,,69.28,884,44,1.24,5,90.6,22.3,0.7,14,1,1,No,0,0,0,0,6-VeryLow,Other,Other
3213478,,48.89,337,30,0.25,0,75.3,26.3,6,16,4,1,Yes,0,0,7,0,1-Highest,Other,Other
3213482,,30.24,51,40,0.25,0,5.3,7.7,0.3,16,2,1,Yes,0,0,9,0,2-High,Other,Professional
3213526,,26.89,343,10,1.98,0,27.4,17,6.7,14,2,2,Yes,0,0,5,0,2-High,Other,Professional
3213534,,58.24,307,60,0,0,0,0,0,18,1,1,Yes,0,0,9,0,2-High,Suburban,Crafts
3213566,,25.32,268,40,0,0,29.8,8.3,1,16,2,1,Yes,0,0,8,0,2-High,Suburban,Clerical
3213570,,51.09,488,60,0.5,2.7,222.8,48,8,12,2,1,Yes,0,0,6,0,2-High,Other,Other
3213574,,28.13,763,30,0,6.7,155,36.7,13,18,3,2,No,0,0,3,0,2-High,Suburban,Other
3213618,,30,262,30,0,0,40.1,10.7,0.3,16,2,2,Yes,0,0,8,0,2-High,Other,Other
3213622,,87.81,680,40,0.99,0.7,173.6,18,1,16,1,1,Yes,0,0,4,0,3-Good,Other,Other
3213630,,77.19,788,50,0.25,0,190.4,33,3.3,14,1,1,Yes,0,0,3,0,2-High,Other,Other
3213666,,349.77,991,25,2.48,0,424.6,26.7,11,12,1,1,Yes,0,0,9,0,2-High,Suburban,Other
3213694,,39.97,182,30,2.23,0,6.4,8,2,16,1,1,Yes,0,0,5,0,2-High,Other,Other
3213702,,86.11,750,45,3.96,0,136,19.7,4.7,14,2,1,Yes,0,0,7,0,6-VeryLow,Suburban,Other
3213706,,90.03,888,65,0.5,7.3,149.7,24.7,4,18,1,1,No,0,0,0,0,4-Medium,Other,Other
3213710,,62.05,477,45,3.71,4,49.3,33,5,16,1,1,Yes,0,0,6,0,2-High,Suburban,Other
3213754,,30.74,132,30,0,0,0.1,0,0,14,1,1,Yes,0,0,9,0,2-High,Town,Retired
3213794,,75.05,1618,44,4.46,5.7,319.8,125.7,39.3,12,1,1,No,0,0,0,0,5-Low,Suburban,Other
3213818,,40.58,663,29,1.98,4,182.4,7.7,2,12,1,1,No,0,0,0,0,5-Low,Other,Other
3213822,,69.25,433,40,0,1.3,56.6,32.7,6,18,1,1,Yes,0,0,6,0,2-High,Other,Professional
3213826,,44.28,232,40,0.25,5,26.4,2,0.3,16,1,1,Yes,0,0,4,0,4-Medium,Other,Retired
3213838,,35.68,192,40,0,0,19.8,8,1.3,12,1,1,No,0,0,0,0,2-High,Other,Other
3213850,,54.18,564,60,0,1.3,126.4,71.3,27,14,1,1,Yes,0,0,7,0,2-High,Other,Other
3213886,,32.07,136,30,0.5,0,0,0.3,0,16,1,1,Yes,0,0,9,0,2-High,Suburban,Other
3213902,,12.27,172,10,0,0,3.8,19,1.3,16,2,2,Yes,0,0,6,0,2-High,Other,Professional
3213906,,44.48,790,40,1.24,2.3,64.8,69,7.3,18,1,1,Yes,0,0,4,0,2-High,Other,Other
3213954,,69.8,571,30,1.49,0,167.4,50,39,12,1,1,Yes,0,0,7,0,2-High,Town,Other
3213966,,91.14,988,30,0.99,0.3,223.7,34.3,9.3,14,2,2,Yes,0,0,6,0,1-Highest,Suburban,Other
3213978,,29.99,557,40,0,0,303.8,75.7,67,18,3,3,Yes,0,0,6,0,3-Good,Suburban,Other
3214022,,49.99,21,70,0,0,0.1,1,0,14,2,2,Yes,1,1,4,0,2-High,Town,Other
3214098,,33.14,104,30,0,0,23.2,19.7,9,12,1,1,Yes,0,0,6,0,2-High,Suburban,Other
3214122,,80.68,489,80,0.5,0,103.8,38,11.7,16,2,2,No,0,0,6,0,2-High,Other,Other
3214158,,10.18,298,10,0,0,121.5,24,34,16,7,4,Yes,0,0,9,0,1-Highest,Suburban,Other
3214166,,55,390,45,0.5,2,35.5,24.7,10.3,14,1,1,Yes,0,0,4,0,2-High,Town,Clerical
3214186,,73.38,128,55,0,0,9.8,1.3,0,16,2,2,Yes,0,0,7,0,5-Low,Rural,Other
3214198,,97.17,20,80,0,0,0,4.3,0,14,2,2,Yes,0,0,4,0,4-Medium,Other,Other
3214214,,60.27,1789,60,0,6.7,186.3,29.3,0.7,18,1,1,No,0,0,0,0,2-High,Other,Other
3214222,,56.45,306,50,0.25,0,25,16.3,1,14,1,1,No,0,0,0,0,2-High,Town,Other
3214314,,77.25,769,59,0,16.3,95.6,32.3,0,12,1,1,No,0,0,0,0,7-Lowest,Other,Other
3214342,,32.16,140,30,0,2,8.4,4,1.7,18,2,1,No,1,1,5,0,5-Low,Suburban,Other
3214366,,167.91,2418,160,7.67,40.3,356.8,368.7,15.7,18,1,1,No,0,0,0,0,4-Medium,Town,Other
3214382,,56.03,315,42,0,0,93.9,3,0,12,1,1,Yes,0,0,6,0,4-Medium,Town,Other
3214390,,30.27,294,30,0,21,21.8,15,2.3,12,2,1,No,0,0,2,0,2-High,Other,Other
3214406,,54.36,170,30,0,0,14.3,13,6,16,2,2,No,0,0,5,0,3-Good,Other,Other
3214446,,99.13,1733,60,0.99,9.3,810.3,49.3,4.3,12,1,1,Yes,0,0,6,0,5-Low,Rural,Other
3214458,,49.72,364,26,0.5,0.7,91.1,41,1.7,12,1,1,No,0,0,0,0,4-Medium,Other,Other
3214466,,59.99,196,30,0.99,0,9.5,0,0,12,1,1,Yes,0,0,6,0,2-High,Other,Other
3214474,,56.05,277,30,0.5,0,12.8,17.3,2.3,14,1,1,Yes,0,0,4,0,2-High,Suburban,Other
3214490,,64.79,753,60,3.22,2.7,171.5,78.7,21.3,16,3,2,Yes,0,0,6,0,3-Good,Suburban,Other
3214550,,31.18,124,30,0,0,0.5,10.3,0.3,12,1,1,Yes,0,0,7,0,2-High,Other,Other
3214562,,34.99,366,45,0,0.7,151.5,22.7,8.7,14,1,1,Yes,0,0,6,0,5-Low,Suburban,Self
3214566,,30.24,43,30,0.25,0,4.1,2,0,14,2,1,No,0,0,0,0,3-Good,Suburban,Other
3214594,,21.49,44,30,0,0,3.7,2.3,0.7,16,2,2,No,0,0,3,0,1-Highest,Other,Other
3214602,,133.22,765,95,2.97,0,48.1,11,3.3,12,1,1,No,0,0,0,0,5-Low,Town,Other
3214618,,39.43,249,30,0.25,0,104.1,24,1.3,12,2,1,Yes,0,0,2,0,5-Low,Other,Professional
3214626,,32.92,63,38,0,3.7,5.5,5,0.3,16,1,1,No,0,0,0,0,2-High,Rural,Other
3214638,,13,137,10,0,0,30.8,3.3,5.7,16,2,2,No,0,0,3,0,3-Good,Rural,Other
3214678,,37.3,300,43,1.73,6.3,48.4,17.7,0,18,1,1,Yes,0,0,5,0,5-Low,Suburban,Crafts
3214690,,69.99,37,70,0,0,0,0,0,14,1,1,Yes,0,0,9,0,2-High,Town,Professional
3214710,,30.98,121,30,0.99,0,3.9,7,0.7,16,2,1,Yes,0,0,8,0,3-Good,Suburban,Professional
3214722,,50.24,666,60,0.25,8.7,195.3,20.3,35.3,16,2,1,No,0,0,6,0,5-Low,Other,Professional
